,index,URL,Date,Tweet,ID,Username,Replies,Reetweets,Likes,Quotes,conversationId,Language,Links,Media,Retweeted Tweet,Bookmarks
1038,8914,https://twitter.com/hobinyemils/status/1657300910295617537,2023-05-13 08:25:02+00:00,@neomsapiens @azizbas_ @paijodirajo @bankbsi_id Mempertanyakan kompensasi saja sudah di anggap kontra dengan syariah,1657300910295617537,hobinyemils,0,0,1,0,1657184368564002817,in,,,,0
1039,3742,https://twitter.com/yudhi_lajaya/status/1657975279720239106,2023-05-15 05:04:45+00:00,@bankbsi_id @umzak9898 Lom beres erornya?,1657975279720239106,yudhi_lajaya,1,0,0,0,1657901848916017152,in,,,,0
1040,9401,https://twitter.com/ebenkap/status/1657273187577769984,2023-05-13 06:34:53+00:00,"@pinguindanikan @RochmatPurwanto @bankbsi_id Kalo BSI bisa Pak, ini dari BSI ke BCA https://t.co/rj8LRdA7RB",1657273187577769984,ebenkap,0,1,0,0,1657217015122362368,in,,https://pbs.twimg.com/media/Fv_RLTwaMAAij3i?format=jpg&name=orig,,0
1041,9888,https://twitter.com/p4c3n0g3/status/1657250024609415168,2023-05-13 05:02:50+00:00,"Grup ransomware LockBit mengakui menyerang Bank Syariah Indonesia (Bank BSI) &amp; menyetop semua layanan perbankan serta mencuri 1.5 TB termasuk data2 nasabah.

Apakah UU PDP bisa berlaku?

Sumber: web LockBit di darknet

#databreach #dataleaks #ransomware #lockbit https://t.co/MiuwWBG6dt",1657250024609415168,p4c3n0g3,46,289,607,21,1657250024609415168,in,,https://pbs.twimg.com/media/Fv-7-fmaAAAINFT?format=jpg&name=orig,,51
1042,18831,https://twitter.com/Tnkrp2/status/1656292913188581376,2023-05-10 13:39:37+00:00,"@bankbsi_id @Leviossaaaaaa Ngomong apa berak lu? Jelas jelas cek saldo juga kaga bisa! Pura pura bego ini adminnya, ini udah 3 hari! 
Ya udahlah gue pindah bank ke bank muamalat atau BCASyariah, pusing sama BSI 😡 https://t.co/fnNOjYUrL4",1656292913188581376,Tnkrp2,0,1,1,0,1656285195908288519,in,,https://pbs.twimg.com/media/FvxVn7FaMAA5ELg?format=jpg&name=orig,,0
1043,24018,https://twitter.com/LinggaPandita/status/1655883031318777856,2023-05-09 10:30:54+00:00,@bankbsi_id parah banget maintenance di jam kerja. rada aneh dan bikin sebel.,1655883031318777856,LinggaPandita,0,0,0,0,1655494473563127810,in,,,,0
1044,5367,https://twitter.com/lala44040/status/1657603848012468224,2023-05-14 04:28:48+00:00,@najmyeon @bankbsi_id Iya kak... Harus segera ditindaklanjuti... Sedihh bangett... 😭,1657603848012468224,lala44040,1,0,0,0,1656869834557378560,in,,,,0
1045,6495,https://twitter.com/heidhou1/status/1657507288440242176,2023-05-13 22:05:07+00:00,@RochmatPurwanto @bankbsi_id Biasanya bukan kesalahan bank tapi bisa jadi ada oknum melalui penggandaan atm atau anda pernah mengikuti suatu link penipuan,1657507288440242176,heidhou1,0,0,0,0,1657217015122362368,in,,,,0
1046,4483,https://twitter.com/disappare/status/1657742611950739456,2023-05-14 13:40:12+00:00,"@aypit_ @bankbsi_id Nah gue gatau jg, taunya gara2 baca ini https://t.co/WsIp0RDMf4",1657742611950739456,disappare,0,0,0,0,1657739895031611392,in,https://twitter.com/secgron/status/1657192354829451264?t=VNsaSuo1jjAX49wqmd9hPg&s=19,,,0
1047,18845,https://twitter.com/AyahAksaNatha/status/1656292385457078272,2023-05-10 13:37:31+00:00,"@kangsepriana @bankbsi_id Aslinya ke serangan ransomware (kerasukan roh halus).
Ini lagi ikhtiar lahir batin. Do'akan ya https://t.co/bQTNpeZzRp",1656292385457078272,AyahAksaNatha,0,0,1,0,1655494473563127810,in,,https://pbs.twimg.com/media/FvxVJZUaQAYuKA_?format=jpg&name=orig,,0
1048,7523,https://twitter.com/alvazones/status/1657386285768790017,2023-05-13 14:04:17+00:00,"@bankbsi_id Udahlah min,bilang ama manajemen lu bayar aja tu hacker ransomware nya, kalian gak bakalan bisa.",1657386285768790017,alvazones,0,0,0,0,1657346196548239360,in,,,,0
1049,1026,https://twitter.com/hi_hilman03/status/1658505624794308608,2023-05-16 16:12:09+00:00,"jahat? iya. mana ada hacker yang baik.
buat bank lain bisa jadi pelajaran, perkuat lagi keamanan cyber-nya.

yang BSI ini gimana? ya udah, apes aja. nasabah ilang ya resiko.
aku pun salah satu nasabahnya🥲",1658505624794308608,hi_hilman03,1,1,0,0,1658505624794308608,in,,,,0
1050,20341,https://twitter.com/conjvert/status/1656234288147468289,2023-05-10 09:46:40+00:00,@amahuman_ @bankbsi_id berangsur pulih tapi traffic masih tinggi aku juga masih cek secara berkala ka bsi mobile nya,1656234288147468289,conjvert,0,0,0,0,1655807602104872960,in,,,,0
1051,23956,https://twitter.com/jquyo/status/1655885151648509952,2023-05-09 10:39:19+00:00,"@bankbsi_id admin, penarikan uang bisa atau enggak?",1655885151648509952,jquyo,1,0,0,0,1655885151648509952,in,,,,0
1052,12717,https://twitter.com/FaniaSarah/status/1656860465530806272,2023-05-12 03:14:52+00:00,@anaksaka_tonik @bankbsi_id Tapi tf ke antar bank masih blm bisa :(,1656860465530806272,FaniaSarah,0,0,0,0,1656112240171560961,in,,,,0
1053,11356,https://twitter.com/yoloofficialll/status/1657001042683510785,2023-05-12 12:33:28+00:00,"@bankbsi_id Sampe kapan error nya kalo boleh tau, keburu gajian lagi inii!",1657001042683510785,yoloofficialll,2,0,0,0,1656869834557378560,in,,,,0
1054,9675,https://twitter.com/felysh84/status/1657260874812514305,2023-05-13 05:45:57+00:00,@darryllew @RochmatPurwanto @bankbsi_id Koq ujug² minta ganti.  Ini menggunakan kesempatan dalam kesempitan yak ? Org mah minta diselidiki atau di lacak dulu bukan lgs minta ganti.  Dasar aji mumpung aja.. 😂,1657260874812514305,felysh84,0,1,6,0,1657217015122362368,in,,,,0
1055,17791,https://twitter.com/threesome_bodo/status/1656429761122701315,2023-05-10 22:43:24+00:00,"@bankbsi_id udah 4 hari error, gila",1656429761122701315,threesome_bodo,1,0,0,0,1655807602104872960,in,,,,0
1056,7884,https://twitter.com/abcdefghoomann/status/1657372090453090305,2023-05-13 13:07:53+00:00,"@bankbsi_id min @bankbsi_id kmaren saya dpet tf dri bank lain ke akun bsi saya, nah dri bank lain itu laporannya brhasil tf ke akun bsi saya.
tpi anehnya di akun bsi saya g ada penambahan saldo dari bank yg sbelumnya udh tf ke saya. tolong dong duit saya ini di kemanain sama @bankbsi_id 😭🙏",1657372090453090305,abcdefghoomann,0,0,0,0,1657346196548239360,in,,,,0
1057,7221,https://twitter.com/aziznugroho/status/1657401603673169922,2023-05-13 15:05:10+00:00,@izanperdanaaa @WongIndonesiaOK @itkumaira @PartaiSocmed @bankbsi_id Asal ga di push target berlebih dan pembiayaan selalu diupayakan tepat sasaran. Tapi susah sih. Kan intinya cuan😬,1657401603673169922,aziznugroho,1,0,0,1,1657282612115955712,in,,,,0
1058,6215,https://twitter.com/mamaklara1/status/1657537056946663424,2023-05-14 00:03:24+00:00,@udahmamblm @Faleddo @morpiggg @MIDRAINMADNESS @secgron @bankbsi_id Level enterprise ga ada yg bergantung ke komunitas open source bang. Mereka pake produk open source pun belinya yg ada enterprise support,1657537056946663424,mamaklara1,0,0,0,0,1657192354829451264,in,,,,0
1059,6661,https://twitter.com/agoengnasrulloh/status/1657459132683931653,2023-05-13 18:53:45+00:00,"@skincaregasm @tryingtochill20 @ratnapsariiii @RochmatPurwanto @bankbsi_id @bank_indonesia Makannya omongan jgn ketinggian mbak,
Ampe flexing2 segalaaa, lu kira lu doang yg Kaya.",1657459132683931653,agoengnasrulloh,2,0,0,0,1657217322447425538,in,,,,0
1060,11711,https://twitter.com/misbahalmunir14/status/1656957812914675712,2023-05-12 09:41:42+00:00,@bankbsi_id Ber Sabarlah Indonesia🤲🤲,1656957812914675712,misbahalmunir14,0,0,0,0,1656869834557378560,in,,,,0
1061,8483,https://twitter.com/nYmOus5890/status/1657334443198263298,2023-05-13 10:38:17+00:00,"@laadosilasol @RochmatPurwanto @bankbsi_id Pantas ada yang janggal, baru nyadar kalau sekarang bulan Mei.",1657334443198263298,nYmOus5890,0,0,6,0,1657217015122362368,in,,,,0
1062,22682,https://twitter.com/proya98/status/1655962308169043969,2023-05-09 15:45:55+00:00,"Jadi ini sampe kapan ? Yg gasempat ke bank harus apa .? Uang disini loh 
Haruskah ku menyesal .??? @bankbsi_id #bsidown https://t.co/pRRofVhLdS",1655962308169043969,proya98,1,0,0,0,1655962308169043969,in,,,,0
1063,5475,https://twitter.com/nissasyafira/status/1657593172753813504,2023-05-14 03:46:23+00:00,@secgron @bankbsi_id Hmmmm ak jg taun lalu kocar kacir kena ini😭😭😭,1657593172753813504,nissasyafira,0,0,0,0,1657192354829451264,in,,,,0
1064,14978,https://twitter.com/archiqxlyz/status/1656561978947825665,2023-05-11 07:28:47+00:00,bsi mungkin artinya bank sabar indonesia. cpekkk eror terus :(,1656561978947825665,archiqxlyz,0,0,0,0,1656561978947825665,in,,,,0
1065,20325,https://twitter.com/Azizatyy/status/1656235432517173248,2023-05-10 09:51:13+00:00,Masih gak bisa di akses ya @bankbsi_id ??? https://t.co/aY5v3kMYeK,1656235432517173248,Azizatyy,8,0,9,1,1656235432517173248,in,,https://pbs.twimg.com/media/FvwhWEhaQAAaRLS?format=jpg&name=orig,,0
1066,6041,https://twitter.com/Sw34567689/status/1657548966777716737,2023-05-14 00:50:44+00:00,"@aistaqiemsy @RochmatPurwanto @bankbsi_id Saya pikir tidak seperti itu, ini hanya soal profesionalisme dalam pekerjaan serta pengawasa dan regulasi perbankan (BSI dan BI) hrs  ikut aktif jika ada masalah seperti ini,  hingga tidak merugikan dan mengecewakan para nasabahnya",1657548966777716737,Sw34567689,0,0,0,0,1657217015122362368,in,,,,0
1067,13809,https://twitter.com/juancok82/status/1656645391763521536,2023-05-11 13:00:15+00:00,@harisN0 @bankbsi_id Gue dah pindahin semua ke bank mandiri ..sisain 23 ribu wkkwk https://t.co/5Uy4WpdKrh,1656645391763521536,juancok82,1,0,1,0,1656632873045327873,in,,https://pbs.twimg.com/media/Fv2WNDbakAEPXUM?format=jpg&name=orig,,0
1068,20545,https://twitter.com/yantisusanti037/status/1656224744616923137,2023-05-10 09:08:44+00:00,"@bankbsi_id di saya masih belom bisa tf di mbanking, katanya sudah bisa. Pas cek saldo juga kagak bisa.",1656224744616923137,yantisusanti037,0,0,0,0,1656224744616923137,in,,,,0
1069,611,https://twitter.com/eWongSeneng/status/1658677038121881601,2023-05-17 03:33:17+00:00,"@bankbsi_id min kapan ni top up ewallet bisa digunakan?
berhari-hari belum juga beres",1658677038121881601,eWongSeneng,5,0,1,0,1658634424966344704,in,,,,0
1070,7678,https://twitter.com/jewuluve/status/1657379539264360459,2023-05-13 13:37:29+00:00,@bankbsi_id Kira kira harus ganti pass ga ya? Ada yang udah ganti pass belum??,1657379539264360459,jewuluve,2,0,0,0,1657346196548239360,in,,,,0
1071,15947,https://twitter.com/jaawhead/status/1656517490145624064,2023-05-11 04:32:00+00:00,"@extrxact @bankbsi_id emg baru sebagian, baru proses pemerataan tp ini lama bgt rata nya. bukan daerah gw aja sih, itu liat aja yg komplen ke bsi sebanyak apa dr pagi",1656517490145624064,jaawhead,0,0,0,0,1655807602104872960,in,,,,0
1072,1714,https://twitter.com/zerila24/status/1658397641947099138,2023-05-16 09:03:04+00:00,@Fuad1899 @mouldie_sep @bankbsi_id Saya juga cicilan kpr sama bank BSI...gimana nih ya?,1658397641947099138,zerila24,0,0,0,0,1658293917618679809,in,,,,0
1073,11698,https://twitter.com/femaxle/status/1656959362282438657,2023-05-12 09:47:51+00:00,@demonissm @bankbsi_id soalnya bsi dipake orang buat bayar vcs jadinya eror 😿😿😿😿,1656959362282438657,femaxle,1,0,0,0,1656953948060913664,in,,,,0
1074,930,https://twitter.com/NGatotkaca/status/1658605507945562112,2023-05-16 22:49:03+00:00,"@Paltiwest kayanya ni gara2 perpecahan di tubuh BSI sendiri, ada yg bikin serangan dari dalam BSI. ga semudah itu bobol system, karena masih ada proxy. IT Bank juga bukan level rendah.",1658605507945562112,NGatotkaca,0,2,4,0,1658330792001703937,in,,,,0
1075,12752,https://twitter.com/HumasTjBalai/status/1656856937315852288,2023-05-12 03:00:51+00:00,"@bankbsi_id Assalamu'alaikum min
Utk topup sm transfer lajn bank koq gk bisa yaa",1656856937315852288,HumasTjBalai,5,0,0,0,1655777758180708355,in,,,,0
1076,13257,https://twitter.com/inicepinbukanci/status/1656751862257958912,2023-05-11 20:03:19+00:00,Tolong @bankbsi_id kejelasannya mbanking eror gimana mau Transfer duit cok,1656751862257958912,inicepinbukanci,2,0,0,0,1656751862257958912,in,,,,0
1077,383,https://twitter.com/dfufan/status/1658730698617020416,2023-05-17 07:06:30+00:00,"@dhy_Blekokk @bankbsi_id itu mah saldo mengendap, yang awalnya gak terlihat di mbanking itu updatean baru jadi terlihat",1658730698617020416,dfufan,0,0,0,0,1658723685015109635,in,,,,0
1078,5251,https://twitter.com/Hanny653/status/1657615089808338946,2023-05-14 05:13:29+00:00,@secgron @bankbsi_id Ada bagusnya saldoku selalu 0 ya 😁,1657615089808338946,Hanny653,0,0,0,0,1657192354829451264,in,,,,0
1079,8097,https://twitter.com/PrasetyoTony/status/1657359580979142657,2023-05-13 12:18:11+00:00,@anissudinmarket @diditrudiansyah @paijodirajo @bankbsi_id Masalahnya beda data pakde..kalo bpjs mungkin g sampe ada jumlah uang yang ada di rekening dan fasilitas lain2…,1657359580979142657,PrasetyoTony,0,0,0,0,1657184368564002817,in,,,,0
1080,1213,https://twitter.com/carvedfromebony/status/1658458836796329989,2023-05-16 13:06:14+00:00,khairunnisa salma ipk 4 selasa aku milikmu happy birthday iu niki bank bsi ratna sarumpaet anakuniqlo amazeeng19 relis jorji rehan leoniel prifad nabila bakri kim namjoon coldplayinkl charta politika yoona bca syariah ziva suami bris cimin lockbit muamalat anaheim,1658458836796329989,carvedfromebony,0,0,0,0,1658458836796329989,in,,,,0
1081,20833,https://twitter.com/rarabcswhynot/status/1656205273147772928,2023-05-10 07:51:22+00:00,@bankbsi_id Transfer online blm bisa sama sekali min.,1656205273147772928,rarabcswhynot,1,0,0,1,1656171883405115392,in,,,,0
1082,7654,https://twitter.com/zxxcmn_/status/1657380425701167104,2023-05-13 13:41:00+00:00,@RochmatPurwanto @bankbsi_id Paraah untung ga jadi buka rek bsi,1657380425701167104,zxxcmn_,0,0,0,0,1657217015122362368,in,,,,0
1083,14030,https://twitter.com/shinta_cantieq/status/1656633266710155264,2023-05-11 12:12:04+00:00,@bankbsi_id Beneran dah pulih secara nasional kah .. jangan sampe besok masih ada yang offline.. 😮‍💨,1656633266710155264,shinta_cantieq,0,0,0,0,1656632873045327873,in,,,,0
1084,20823,https://twitter.com/boyFuy1267/status/1656206086205247488,2023-05-10 07:54:36+00:00,@bankbsi_id Saya ni mau transaksi gagal terus,1656206086205247488,boyFuy1267,0,0,0,0,1655807602104872960,in,,,,0
1085,13978,https://twitter.com/PanjiStp/status/1656636532089032704,2023-05-11 12:25:02+00:00,@bankbsi_id Internet banking belum bisaaaa!!!!,1656636532089032704,PanjiStp,0,0,0,0,1656632873045327873,in,,,,0
1086,9780,https://twitter.com/trxats/status/1657254969324761088,2023-05-13 05:22:29+00:00,"@salesalsale @Lyforia @bankbsi_id mjb, belum bisa kalau topup e-wallet kak bisanya e-money",1657254969324761088,trxats,0,0,0,0,1656586027572805632,in,,,,0
1087,8137,https://twitter.com/ZakyFarid/status/1657357375161110529,2023-05-13 12:09:25+00:00,"@bimabimantara3 @setyodiwantoro @RochmatPurwanto @bankbsi_id @bank_indonesia Baca lagi ya dia bilang kalau OTP hanya pemegang HP dan Tuhan, yg tau padahal ga sesederhana itu.",1657357375161110529,ZakyFarid,1,0,0,0,1657217322447425538,in,,,,0
1088,23541,https://twitter.com/hasbunallah/status/1655903424003862528,2023-05-09 11:51:56+00:00,@byykangen @bankbsi_id Hati hati gaes.... Nelpon pake no HP aneh mau mindahin duit anak saya katanya..,1655903424003862528,hasbunallah,0,0,0,0,1655899210003390464,in,,,,0
1089,12196,https://twitter.com/KepoomrR/status/1656902230816219141,2023-05-12 06:00:50+00:00,"@bankbsi_id Kalo di Jepun, udah pada mundur berjamaah nih, kalo disini masih bisa senyum², minta maaf kelar urusan,",1656902230816219141,KepoomrR,0,0,0,0,1656869834557378560,in,,,,0
1090,11593,https://twitter.com/TheodorusDG/status/1656973275652853760,2023-05-12 10:43:08+00:00,"@SeaBankID min, bank BSI kok ndak ada di list ya",1656973275652853760,TheodorusDG,1,0,0,0,1656917120415039488,in,,,,0
1091,4218,https://twitter.com/nurliara98/status/1657893681498816512,2023-05-14 23:40:30+00:00,@bankbsi_id min udah bisa transaksi belum sih di bank bsi? Kemarin aku coba tf gagal mulu,1657893681498816512,nurliara98,6,0,0,0,1657893681498816512,in,,,,0
1092,19281,https://twitter.com/PakUdin80833605/status/1656274887139536900,2023-05-10 12:27:59+00:00,@bankbsi_id Trimks telah mengingatkan🙏🙏🙏,1656274887139536900,PakUdin80833605,0,0,0,0,1655777758180708355,in,,,,0
1093,15406,https://twitter.com/azwir2000/status/1656539230766784513,2023-05-11 05:58:24+00:00,"@lps_idic @RadioElshinta @bank_indonesia @bankbsi_id LPS mohon bersuara menenangkan masyarakat, karena dana nasabah aman di bank. Karena memang untuk inilah anda ditugaskan. Terimakasih.",1656539230766784513,azwir2000,1,0,0,0,1656539230766784513,in,,,,0
1094,16111,https://twitter.com/rizkiamaliau/status/1656511533252513794,2023-05-11 04:08:20+00:00,"Kirain BSI m-bangkin mama ku aja yg ga bisa di akses, ternyata emang lagi gangguan. Klo liat komen2annya orang2 kek gini, semoga terjamin baik2 aja ya data nasabahnya @bankbsi_id https://t.co/G8thnsRlo9",1656511533252513794,rizkiamaliau,1,0,0,0,1656511533252513794,in,,https://pbs.twimg.com/media/Fv0cdCPagAAHkXX?format=jpg&name=orig,,0
1095,9228,https://twitter.com/syahrilabii/status/1657281788845363203,2023-05-13 07:09:03+00:00,"@secgron @bankbsi_id colek om @gildasdeograt, karena aku masih Inget obrolan om sama Om deddy waktu bahas security system Bank di Indonesia, and this happen 😔",1657281788845363203,syahrilabii,0,0,0,0,1657192354829451264,in,,,,0
1096,6196,https://twitter.com/hi_emilykim/status/1657538506393276417,2023-05-14 00:09:10+00:00,"@bankbsi_id Hallo admin. pagi ini saya melakukan transaksi transfer dari bank BSI ke bank BCA melalui BSI Mobile, di saldo bsi sudah terpotong dan  mutasi rekening memang ter record tapi cek mutasi bank BCA  tidak ada dana masuk. Solusinya bagaimana ya? Terima kasih",1657538506393276417,hi_emilykim,8,1,0,1,1657346196548239360,in,,,,1
1097,9172,https://twitter.com/andreasdwang/status/1657286013084131328,2023-05-13 07:25:51+00:00,@paijodirajo @bankbsi_id Oh heker Rusia. Padahal pasar BSI itu fansnya Putin. Bakalan kocak nih. Wkwkwkwk,1657286013084131328,andreasdwang,0,0,0,0,1657184368564002817,in,,,,0
1098,16519,https://twitter.com/cilok97330320/status/1656494848105648128,2023-05-11 03:02:02+00:00,@yaniarsim @bankbsi_id Tos 2 dinteun ga bs tarik sama kirim uang.. 😔,1656494848105648128,cilok97330320,2,0,3,0,1656493362848079873,in,,,,0
1099,21491,https://twitter.com/AkmalHars_/status/1656167312540717058,2023-05-10 05:20:32+00:00,@bankbsi_id @zelyies Ulah loba ngawaduk ck aing ge min bising di habek dadana,1656167312540717058,AkmalHars_,0,0,0,0,1656127250352459776,in,,,,0
1100,22709,https://twitter.com/hwptlk/status/1655958962234335234,2023-05-09 15:32:37+00:00,"@bankbsi_id min kira2 lah kalo mau maintenance, saya jadi gabisa transaksi dan malu didepan penjual gara2 dikira gada duit :"") berhari hari gak kelar2 yg bener aja 🗿",1655958962234335234,hwptlk,0,0,0,0,1655958962234335234,in,,,,0
1101,23959,https://twitter.com/bu40527/status/1655885080538251264,2023-05-09 10:39:02+00:00,"@bankbsi_id Apanya yg normal , dri kmren smpe skrg 17.35 masih aja ga bisa d buka. https://t.co/fiBZ7HqsCG",1655885080538251264,bu40527,1,0,0,0,1655807602104872960,in,,https://pbs.twimg.com/media/FvritH8aQAADxYj?format=jpg&name=orig,,0
1102,16071,https://twitter.com/antijmo/status/1656512580826066944,2023-05-11 04:12:30+00:00,@Bagi95991655 @fahmi1223ts @y0nkke @bankbsi_id Keknya mbangkingnya emng belum normal semua kayanya ya ka. Sementara ke atm aja dulu ka,1656512580826066944,antijmo,1,0,0,0,1655807602104872960,in,,,,0
1103,5072,https://twitter.com/WillyPrilia/status/1657648675416571906,2023-05-14 07:26:56+00:00,"@bankbsi_id Aplg kl ada anak kecil ribet&amp;repot, Sampai kapan normalnya?sudah 1minggu hei! apa dijamin data&amp; dana kami aman?&amp;Gagal transaksi duit balik ke rek asal atau tujuan waktu 5hr?? Itu hak kami, nasabah marah wajar, karena error' yg diluar nalar, jujur &amp;cepat! Balik @BNI syariah sjlah",1657648675416571906,WillyPrilia,10,0,0,4,1657346196548239360,in,,,,0
1104,2737,https://twitter.com/Fajarenh/status/1658314578894389248,2023-05-16 03:33:00+00:00,"@bankbsi_id izin Min, apakah saldo tab haji/umrah saldo bisa menurun?",1658314578894389248,Fajarenh,5,0,0,0,1658314578894389248,in,,,,0
1105,17204,https://twitter.com/hepty27/status/1656467955528654850,2023-05-11 01:15:10+00:00,@bankbsi_id @yayanmhndr Ga bs semua... Tolong di percepat,1656467955528654850,hepty27,0,0,1,0,1655777758180708355,in,,,,0
1106,4227,https://twitter.com/pninokio/status/1657890920153612289,2023-05-14 23:29:32+00:00,"@mygreentaelatte @bankbsi_id aku top up shopee belum bisa sih kak, baru bisanya go pay. karena belum merata ini pemulihannya. ntar dicoba lagi aja kak. mjb yaa",1657890920153612289,pninokio,0,0,0,0,1656869834557378560,in,,,,0
1107,18824,https://twitter.com/AqilahAshr43929/status/1656293253149528064,2023-05-10 13:40:58+00:00,@bankbsi_id kata kalian dah pulih? Pulih apanya ?.,1656293253149528064,AqilahAshr43929,0,0,0,0,1656293253149528064,in,,,,0
1108,625,https://twitter.com/kinad___/status/1658674183658954753,2023-05-17 03:21:56+00:00,@bankbsi_id awkwkwkwk di ghosting tanpa kejelasan,1658674183658954753,kinad___,0,0,0,0,1658634424966344704,in,,,,0
1109,9840,https://twitter.com/memiii_____/status/1657252349633757184,2023-05-13 05:12:05+00:00,"@ZakyFarid @setyodiwantoro @RochmatPurwanto @bankbsi_id @bank_indonesia Lah, terus kalo hp user kena malware akibat keteledoran pengguna hapenya, salah banknya gitu?",1657252349633757184,memiii_____,1,0,0,0,1657217322447425538,in,,,,0
1110,19374,https://twitter.com/kejidimo/status/1656270846489665536,2023-05-10 12:11:56+00:00,Ini bank bsi kapan benernya dah? Laki gua gajian jdi kaga jelas anjir 🥲,1656270846489665536,kejidimo,0,0,0,0,1656270846489665536,in,,,,0
1111,3085,https://twitter.com/budi_dhrc/status/1658260318395731970,2023-05-15 23:57:23+00:00,"@senastor40 @ben_atthoriq @PartaiSocmed @bankbsi_id @BankMuamalat @eDzulfikar Ikut jadi saksi
https://t.co/8LwuN44pdp",1658260318395731970,budi_dhrc,0,0,0,0,1657956531776757761,in,https://twitter.com/budi_dhrc/status/1658259696225230852?t=LvoYtXW_uqeOs7qysda4-Q&s=19,,,0
1112,23454,https://twitter.com/yuda_aditya11/status/1655907710813216768,2023-05-09 12:08:58+00:00,"@borryshasian @bankbsi_id Yg di aceh merana banget mas dari e banking, atm sampe teller engga bisa narik, terlebih bank terbesar sekarang ya bsi, yg lain adasih tapi minim atm dan kantor cabang cuma 1",1655907710813216768,yuda_aditya11,1,0,1,0,1655582360123891718,in,,,,0
1113,23585,https://twitter.com/richarda802408/status/1655900810231033856,2023-05-09 11:41:32+00:00,@bankbsi_id Kalau internet banking msh blm bisa yaa ?,1655900810231033856,richarda802408,0,0,0,0,1655889285474820097,in,,,,0
1114,23334,https://twitter.com/ossyy16/status/1655911744919961601,2023-05-09 12:24:59+00:00,@spot_the_ball10 @bankbsi_id PENIPU ANJING,1655911744919961601,ossyy16,0,0,0,0,1655807602104872960,in,,,,0
1115,23763,https://twitter.com/melisa62012/status/1655892402916442115,2023-05-09 11:08:08+00:00,@bankbsi_id Gmn min kok Sampe sekarang blm bisa sih banyak kebutuhan nihhh min,1655892402916442115,melisa62012,0,0,1,0,1655889285474820097,in,,,,0
1116,17631,https://twitter.com/dnauliaf/status/1656446325536468993,2023-05-10 23:49:13+00:00,"@Gilan_Rif @bankbsi_id Kmrn sempet bisa, skrg ngga bisa lagi",1656446325536468993,dnauliaf,0,0,0,0,1656444985917706241,in,,,,0
1117,4081,https://twitter.com/brikmahart/status/1657927834659360768,2023-05-15 01:56:13+00:00,@bankbsi_id bsi mobile nya masih error ya? Ko ga bisa transaksi?,1657927834659360768,brikmahart,0,0,0,0,1657927834659360768,in,,,,0
1118,14764,https://twitter.com/TriadiDedi/status/1656573752812113935,2023-05-11 08:15:34+00:00,@MasGanteng_69 @OrainyRain @bankbsi_id Ternyata cuma bisa bntaran aja dimandiri... Habis itu ndak bisa lagi...,1656573752812113935,TriadiDedi,1,0,0,0,1656299095261323264,in,,,,0
1119,1215,https://twitter.com/LiaLiuw01/status/1658458518767423488,2023-05-16 13:04:58+00:00,Malam indonesia vs thailand remaja umur 20 nabila salma ditembak bank BSI lelang BCA Syariah aku milikmu sarapan wangi jogja luhut viral selasa 16 mei 2023 film anime netflix cowo sosmed pecinta pentil pink vcs ready https://t.co/ZRCEw9bm7s,1658458518767423488,LiaLiuw01,1,2,0,0,1658458518767423488,in,,https://pbs.twimg.com/media/FwQHOouaIAA9Shd?format=jpg&name=orig,,1
1120,9375,https://twitter.com/adityafir/status/1657274111289327621,2023-05-13 06:38:33+00:00,@pinguindanikan @RochmatPurwanto @bankbsi_id Internet banking bisa sampe 500jt,1657274111289327621,adityafir,0,0,0,0,1657217015122362368,in,,,,0
1121,5243,https://twitter.com/iputuagung/status/1657616332840660993,2023-05-14 05:18:25+00:00,"@RochmatPurwanto @bankbsi_id Kalo untuk awal, mas cukup bawa mutasinya, buku tabungan sama identitas aja dulu, pembuktian yg gini kan cuma bisa diliat dari sisi bank, dari sisi nasabah cuma laporan sama data kepemilikan rekeningnya aja,",1657616332840660993,iputuagung,3,0,0,0,1657217015122362368,in,,,,0
1122,19621,https://twitter.com/mochibekimiyu/status/1656262502475513866,2023-05-10 11:38:47+00:00,@bankbsi_id @kakazifana lalu buat apa menu2 itu ? emangnya kita mau bayar2 ato transaksi cukup nunjukkin saldo di bsi mobile??,1656262502475513866,mochibekimiyu,1,0,0,0,1656260902499545088,in,,,,0
1123,14316,https://twitter.com/antijmo/status/1656604450499465216,2023-05-11 10:17:33+00:00,"@mis9fit @bankbsi_id @ojkindonesia Masih proses normalisasi sepertinya ka,. Aku juga nungguin sama ini. Berdo'a aja biar cepet pulih, di cek berkala aja ka.",1656604450499465216,antijmo,0,0,0,0,1656434240840683520,in,,,,0
1124,6210,https://twitter.com/Dedy_Alessandro/status/1657537384970592256,2023-05-14 00:04:42+00:00,"@Imas11m @nikenfr1 @RochmatPurwanto @bankbsi_id sampaikan ke Bank atau call center nya, proses dana kembalinya bisa sampai seminggu",1657537384970592256,Dedy_Alessandro,1,0,0,0,1657217015122362368,in,,,,0
1125,66,https://twitter.com/budhzie/status/1658865778295472128,2023-05-17 16:03:16+00:00,"@papa_piyo @secgron @bankbsi_id gak ada, kriminal mana yang pake etika?",1658865778295472128,budhzie,0,0,0,0,1657192354829451264,in,,,,0
